Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17
10.009892066744117,-530.7487108696845,1032.1623638326391,-1818.101451112307,-1192.4702335486797,408.66622030400407,20.108218641639613,4936.061923743813,2513.158876192439,2677.177636044137,4674.550861522803,3951.861337369573,4654.577360649252,5105.524564342575,4669.565732294539,5436.716800419839,65793.2815970893
18.978149065184702,-1192.8290523292594,2316.1459658991034,-4078.1777720391383,-2672.3328523468804,918.7782897601753,49.74566427630697,11071.48003726732,5637.252334759284,6007.471955677779,10491.49283507696,8869.775443844359,10445.679292159602,11456.713527303637,10478.848630059721,12200.640501476153,147651.9883775977
-5.577781853199186,-872.4659586717042,1679.069585119964,-2955.7463427894663,-1931.0554168295594,669.7815357245111,48.30939831034971,8019.6835972950075,4084.739362021135,4345.890341681633,7611.409135202448,6435.387715274077,7599.906983273627,8299.529340072946,7585.067585902107,8846.146083123449,107177.67111955571
-11.801172349722215,-895.1401261490442,1709.9143910675311,-3017.646124598235,-1971.753201782519,679.9455885175047,50.08440160344554,8180.847295502669,4168.971515754577,4414.550781977364,7759.48343183689,6557.910729713879,7789.079577894423,8448.66275732998,7708.459546314282,9014.716391735921,109395.8985881477
4.9236681130172775,-1182.358501898673,2265.39925498838,-4006.1182902476794,-2626.263717675868,893.4068610622124,48.467583936752696,10858.262932472713,5534.969060912133,5869.928645430662,10285.772774853443,8689.35493575306,10302.513485725758,11215.771684926149,10238.65715005168,11956.728501248146,144963.64650364724
-2.1999795559621544,-654.7129499346806,1233.732976548534,-2193.4853098552767,-1441.6130230835247,482.31084560417867,21.21079394386455,5931.460497400118,3030.3527204886923,3212.432377431509,5616.005424630932,4744.121328667781,5636.993786785503,6128.708310422667,5593.4962550883465,6533.126219474682,79237.8295439856
-0.6472453068408983,-616.959784796448,1152.8681400743872,-2054.6720784418817,-1354.561021251264,448.14627159817803,17.152764924871626,5550.333045432714,2837.7984761526127,3006.346057313689,5244.199299942569,4436.308708380936,5278.0794965526275,5727.428960548745,5225.686080825763,6108.107032851075,74137.72963641884
5.281304518580555,-614.6427079921458,1145.371498377224,-2046.4163773297748,-1352.2708132356472,442.3164723216748,12.883437634278227,5522.894313425882,2820.1568876982337,2999.1384270157864,5212.240146358215,4411.281019627835,5237.955539307424,5699.878934217238,5199.2144524274245,6075.836186347542,73760.43472015602
0.9893293896372612,-303.88511242472543,548.176848021711,-989.7240564678078,-654.6668043794683,209.59620216575357,4.773138815975345,2657.7403167468824,1355.6930188361314,1449.7474503579883,2504.7303843182212,2121.844645149174,2530.1630952108076,2743.474235715835,2496.23270092469,2923.934982156385,35597.995214643226
4.5502487329426025,-315.6313643897741,587.9048286246025,-1047.3468770262448,-686.5828882489413,230.32879570723696,12.983366025825163,2825.831958879262,1437.6732917080276,1535.5922303444124,2670.887069059915,2260.5111622852896,2693.561378003139,2921.5143151521556,2661.480213348812,3111.086795702397,37832.707645564646
5.290174797906312,-186.85728792935518,350.8751794179422,-621.4802253063169,-404.71736617544644,138.13433182359265,11.741324548659048,1675.0457435562982,851.5672334377241,910.0391074291738,1590.3286345413626,1343.3273165191888,1601.7827038725193,1739.5116545906253,1583.8873543382404,1849.5589672519575,22494.8551025855
4.06325985486648,-41.92124280640176,80.91361057657592,-139.21242194687787,-86.74187469892439,33.932053667834296,7.81176096788449,376.4311947422242,190.09186924418864,201.48737883587344,369.69276972606247,308.8096000584648,367.6509810007226,396.6859219878264,359.07210334429107,420.68149483504345,5157.87418862842
5.920097973904381,-12.150424665481685,29.76865003517655,-44.56907663153684,-27.254018998104403,14.492592404052331,4.876725077983316,131.54453798419945,65.09553973461135,64.40454657151035,137.23403779503565,114.70011751302185,130.27042646517953,140.82012369153318,129.21894016236044,148.72024242105363,1842.5404698587354
5.863754966590097,81.88335194381295,-152.57935582697817,280.876954648453,182.97641604958753,-59.64164810815758,-1.0551269651532444,-753.021081362834,-382.4023905120673,-415.01140010008174,-704.6685270710581,-592.5647123841044,-706.5939371246106,-771.2904312378266,-703.5978605623646,-820.5435586354974,-9952.49753069368
5.0278073002116646,178.32286655451315,-336.5612412983933,607.8644023964835,397.84754122078175,-134.18949493888897,-5.3822300407982455,-1642.759396515128,-831.9434631692651,-896.9875797670137,-1547.4916303671957,-1306.271894321203,-1553.9143673103733,-1692.5858335725413,-1546.2324476773426,-1799.813782253409,-21854.586341614828
6.306007052396168,193.83045131790774,-365.79471333350455,652.6857203665202,427.898063894046,-147.87156579631713,-9.394735981496467,-1764.4117436564795,-891.7298197900873,-961.3488807384875,-1670.7270077178177,-1409.65811760635,-1677.8179783968574,-1820.1899597783865,-1666.6665836228085,-1938.5586717578105,-23583.087197195233
5.571098243155744,280.02180426820973,-536.3344496940101,944.1335401530272,618.6167118432402,-218.1395227488719,-17.204137106456443,-2557.151096390597,-1294.724796211422,-1386.977877663274,-2432.2712446742476,-2050.1193939721807,-2419.041159838459,-2639.4368404461975,-2416.1699513371113,-2811.6970405896504,-34247.86991704341
