Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17
0.816697975872831,504.6399483910022,-1032.5939488614697,1787.7775298207644,1171.5325428679475,-418.4767280177864,-20.803574329935795,-4919.991655463803,-2497.115296661055,-2645.2535592523327,-4645.623966878672,-3919.6503073603403,-4603.9087833744925,-5053.183163243943,-4638.4358331737885,-5404.730904305274,-65121.368764004976
0.057148613705573226,511.1756040313305,-1041.3159296108524,1800.8975857670505,1177.851189778287,-422.11323422016625,-22.019965849310935,-4953.858684233542,-2515.7658422260442,-2667.437570142056,-4683.846416225266,-3956.867312049875,-4645.232130149424,-5097.764156796168,-4676.102457618337,-5455.065112439292,-65624.25122376978
-0.58377854412646,515.7253759350833,-1046.600132469586,1812.0813194001853,1182.8254888881495,-425.16378738702326,-23.71344389371723,-4981.293457803403,-2530.0532883765277,-2684.078159898008,-4701.771771769261,-3973.326231255492,-4668.7417391694125,-5125.048580942105,-4699.2454257933505,-5477.682063530196,-66059.8299474998
-1.300459436084049,505.9338378623486,-1025.1493845214902,1776.7053099492487,1159.4357948135453,-417.2370422524248,-23.66931316626229,-4879.454742474734,-2479.4806883965225,-2628.6901208677496,-4610.645686679657,-3897.3289487350044,-4573.688247927089,-5016.950968704546,-4603.103489784078,-5369.093396193034,-64736.113211290656
-1.9954640042557692,504.40941530134165,-1024.5505904381907,1776.393567235222,1154.8864371463596,-420.04023266306785,-27.595940426502274,-4878.146468253761,-2483.2691322905753,-2629.185443283929,-4613.79895487433,-3900.676528846271,-4581.911829072746,-5021.495254703922,-4603.9679775711,-5375.372846179483,-64711.62332031614
-2.648780710393039,489.6432927067647,-999.977726879171,1738.892187613364,1123.79887518827,-411.7114538815438,-29.612776545710513,-4780.019092983455,-2431.324000739843,-2576.28791293041,-4514.139484289769,-3814.971971308502,-4493.126349939635,-4922.7477419729175,-4510.56634190031,-5263.490305421171,-63346.95301143141
-3.3286873074486394,473.89813098587916,-973.1333355054142,1697.6381196441444,1093.0680323953472,-401.31937123000165,-27.55679840912417,-4666.062775566066,-2365.1115278183,-2513.750789351569,-4412.213925996445,-3721.3070362826807,-4384.091452192324,-4803.904298630897,-4404.699629151085,-5134.7353987793085,-61774.66871984314
-3.9755055353970494,464.0262427479182,-958.585330578112,1666.792093811446,1072.6723931470108,-398.1365310243565,-29.04118418165061,-4582.025826297691,-2317.918420345146,-2466.9909192067903,-4338.023173579744,-3650.453115653114,-4299.993313203281,-4712.317706816949,-4325.211526475448,-5032.512948679578,-60669.46238899192
-4.600461503786075,445.4193355143085,-926.1325270038284,1598.9946120170093,1032.2122144376851,-386.1078390034348,-32.39157306072354,-4408.836886941381,-2229.0106780853985,-2370.356551858971,-4172.3142507655475,-3515.7290171287164,-4134.476112419128,-4530.305427341141,-4158.969118615459,-4841.256441431347,-58378.06316734762
-5.196078529990151,434.16447819014354,-898.5383726932853,1545.4956493955115,1004.0635546914946,-371.33647408115985,-29.948864061905123,-4267.630313143925,-2160.4995309818205,-2292.427489142301,-4033.846677097819,-3406.209662035502,-4001.298986199073,-4386.641339636523,-4024.5225703663637,-4688.714836721226,-56525.09594287584
-5.826747856905186,422.17702398464024,-866.3634704499644,1488.8881927278692,970.8555332460923,-356.3663150601539,-25.789113205047695,-4104.066614697248,-2085.1282072104386,-2205.680754532815,-3874.6785389743836,-3273.765708364738,-3845.2989798573713,-4219.862634374175,-3868.3290101360626,-4508.769396073024,-54428.98859277738
-6.320476777887857,401.89754835809066,-824.3961456755002,1416.5459886859712,923.2810116782174,-340.87142159594885,-25.873016280577403,-3899.6332457754374,-1987.2149429041037,-2099.573030834555,-3681.8539136163135,-3115.78143700153,-3658.275794635566,-4011.596454833513,-3676.4051259431267,-4288.030100389843,-51772.71704743564
-6.909004691833278,385.3983160178074,-786.3194566940458,1353.9557412862132,883.5719875165071,-323.57408101131756,-25.536868353906986,-3722.1491188324408,-1899.8416163238744,-2008.8796157033605,-3517.223901961071,-2979.79107084593,-3493.178281424978,-3832.7472826916423,-3511.6926156670183,-4095.154557694597,-49468.88108517873
-7.422436799114051,365.8518399926447,-742.4484882235655,1282.4921389592257,837.5442042903738,-305.42500216180025,-23.46027295743604,-3521.891312934754,-1796.7276167210678,-1902.6049033690824,-3328.697551363601,-2814.733974472787,-3297.687593251784,-3628.100061307536,-3320.028053594658,-3873.654249566678,-46813.45085256581
-7.810316570823595,340.0626189128145,-696.4814751712362,1201.7774502327552,780.6122105074182,-292.7751484756204,-25.97458395725867,-3306.5982618683456,-1683.0956458843305,-1785.4867408657253,-3126.29359788694,-2640.2630500509053,-3097.7834949402513,-3405.162023411704,-3115.886848675004,-3634.194538407719,-43896.63900038398
-8.414761670270183,317.2237974219088,-657.0409539362265,1129.5592936785988,730.4254376031772,-277.6374832530143,-27.249977326066926,-3112.0585646973236,-1583.740193198408,-1679.6212609960662,-2946.710304070548,-2489.061197310565,-2920.918318492374,-3203.519463720137,-2936.0776624486766,-3417.21043469143,-41289.65149070071
-8.679303270968017,294.5655640214025,-611.3870128475363,1048.7035063581263,680.7481618257333,-252.61447830282657,-21.21166391008866,-2888.1225112449433,-1470.9104676066365,-1557.9611519535194,-2733.443370058167,-2306.8512113599836,-2710.9445600887193,-2974.886134607587,-2725.2190037456444,-3170.3302503808636,-38293.06794620003
-9.132797571708897,269.7783974352138,-561.4162514672184,965.1787567667011,626.9249089009584,-228.72499848533522,-17.280411628948148,-2662.2207421100798,-1350.2164210555516,-1434.761789883445,-2512.188983675323,-2121.705823949595,-2495.4220130962212,-2740.1899401097166,-2507.6019225010637,-2922.298470605855,-35236.59615421316
-9.567514253480198,246.68962320163823,-514.8128642025242,890.337217926958,576.7571796379694,-208.4879816508676,-15.432455180397646,-2458.8194879727344,-1240.4425111305777,-1323.3358642257024,-2316.2848971458443,-1953.0388135435935,-2299.2705262218024,-2519.7901857597576,-2313.4460027247774,-2689.4630902364456,-32514.685614390008
-9.674636516477984,223.6194082125531,-465.21920254616896,800.2327662531518,522.3785160151092,-187.97541290059092,-12.712674687846867,-2208.852148555703,-1117.6012812846188,-1187.0779719477882,-2082.1645648130825,-1754.1018628856418,-2061.5824142865486,-2259.1249044819074,-2079.650343125662,-2411.3161850901774,-29236.333436130688
-10.23402802610288,204.88879679099307,-424.3492984494801,720.1953686126249,474.7706532496463,-172.87776488593832,-11.17717983019733,-1988.3558478606392,-1010.4144490042405,-1067.7510114529807,-1873.186592356045,-1588.1340450684397,-1855.4182353839387,-2041.2194810678272,-1872.1795403709282,-2178.152393940478,-26322.58788570819
-10.300838396118092,183.6952442213184,-378.938085184229,641.7583185645934,425.2980363946798,-152.09919502159286,-6.373250567180934,-1771.09599032265,-898.4957381415903,-952.2350145168465,-1667.0901449406595,-1414.264944774278,-1658.826586899032,-1820.9638303139716,-1668.522576589952,-1936.6338775488841,-23434.6930427254
-10.53499285789264,155.17365388699946,-326.6455455246767,551.1887585773641,362.41775778460965,-131.442441489583,-5.570345972957971,-1517.7564503256542,-771.7354860266084,-818.5835444042829,-1436.4937976955362,-1213.9578324047388,-1425.5934413091145,-1559.9257839364916,-1432.3124762206685,-1657.8769568175292,-20120.408570503394
-10.935264990206463,133.10844062034192,-287.18591879285077,477.77933805313256,310.05494449710903,-120.86183623081455,-10.979323993365675,-1313.8133511877272,-673.1008960433271,-710.2533281182117,-1247.589133790532,-1059.6109539896793,-1231.632503892607,-1355.4030272252592,-1240.1567898229928,-1442.9856244815646,-17470.161115865234
-10.757874320499067,111.60044708081655,-236.21208622695318,390.27738977906927,256.7057424610676,-98.80836456546915,-10.383415241525352,-1074.6743931440099,-552.9467505277306,-581.6234716017717,-1018.8451885769467,-871.3680849051254,-1007.8496659684315,-1112.775810635271,-1014.8709041732715,-1183.9180193558852,-14349.387136200885
-11.211307213372766,88.32433694906534,-187.27190644467447,307.2476422032543,201.58969742072847,-78.25203828129781,-9.523667554566373,-848.8664420633314,-436.73023118375835,-458.7605173023912,-808.0670837956887,-690.2566210528711,-799.2893027035834,-882.4831033604848,-802.6569307863716,-937.9701149862464,-11380.528761922325
-11.168416288003797,65.34104168846488,-146.55334042942874,237.51487987178874,149.38491424884876,-64.84237640546763,-11.187474188577044,-658.0358097863746,-336.1206035178793,-352.30250532757026,-627.280930999017,-534.2183239606507,-619.1301107326017,-685.3017338240431,-622.5801383572403,-724.5572273835895,-8809.970106033054
-11.126509635236097,40.20810505634314,-94.39458564119208,153.41966736943948,97.60750663062507,-40.678617585403124,-5.53831454100092,-426.53395608203107,-215.2267874125419,-225.12705730169492,-407.97933677202,-346.87868677645673,-399.83621943444723,-442.91517540494783,-404.5545435964137,-466.78576137826735,-5682.420771526981
-11.49532254601721,21.250338293220047,-52.3886495600207,85.85690986034587,59.1013633079753,-20.154507873972946,0.6046043065948711,-241.14275062236513,-120.12491852486266,-125.20362717945606,-229.98323660454056,-193.51280370970278,-221.21462450253966,-249.18726114814558,-226.09166141188558,-259.1711806587487,-3202.7162658435595
-11.119353408171516,0.06082750629303567,-7.53286890495424,13.36252247019322,10.736100929285461,-1.3898934095745052,2.481293936447332,-41.96719689952677,-15.040953507416994,-16.86617524216028,-35.00013582742946,-26.548898423311158,-21.96674588641052,-36.598524875028254,-30.68880818816937,-29.870725384552195,-536.6604806806863
-11.37149108241649,-19.670746585166324,37.96975272835142,-60.39497657887764,-36.05948090482754,21.00298308631264,6.390855582823264,163.03985780035651,90.65694043786492,92.56747692095207,158.97480104863573,139.58888514565098,169.8600767132248,179.86467633150028,163.23749475420797,198.35606544008152,2209.027156918532
-11.311228606273076,-32.98452358681302,69.41733908275022,-120.12602044519173,-75.89739855678555,33.8706046801046,4.96786463539321,331.18892709280567,167.71252479086678,178.69637921475947,317.3694215734399,273.24326329577354,317.1434991127181,347.5612736198939,317.49186196966775,377.6889697225056,4393.1420368112385
-11.014905446472323,-52.904787036444645,105.99430298094065,-194.02296645945577,-132.93150284399755,40.05276158387734,-4.695578746397877,533.4848484148587,263.430173601159,285.21069592135046,503.3012629427046,424.841126034044,501.8701490249878,543.6433323684171,504.96261341235504,584.2980526613084,7021.132125877366
-11.277402902472435,-71.05021896762274,140.70030181830035,-256.0407984833647,-175.66618111223244,51.16655794575656,-7.77497115850556,700.5043813267093,348.7944091596515,374.1424802913262,656.5582505913108,549.0297253893722,646.4138488737145,705.7451545892338,656.8927165122409,757.2919860246801,9213.450174597181
-10.860107252151465,-88.05235730251509,175.37851608592905,-314.362762744009,-211.02363695055365,66.78661542136854,-4.918915196337349,861.322795564358,431.89927787924216,460.26960642865225,809.4007777948611,683.05697578313,791.1157341563286,871.5879285244184,806.1280008208919,939.2184660641446,11314.451991574262
-10.830963349665346,-107.12686884645024,208.8495072399788,-378.0633562999542,-253.95256672295136,75.665218721911,-7.292803586036372,1035.615201407198,519.7837650115183,555.7264815617988,966.803728470813,819.7018494719409,958.7850005855772,1050.6056640688596,969.6000511937186,1124.6619010825082,13593.427111240726
-10.779514624663067,-122.40791824957232,237.38714623474692,-428.28351608104197,-287.9589460849203,88.28634806082322,-8.468264905988253,1171.8468276591507,589.8233614957975,631.1964661829651,1097.1633532280237,923.220966610288,1090.8805001922337,1190.2360200968608,1096.2555338155921,1269.4826556136295,15369.77328129411
-10.3630409582622,-139.8266507803019,273.97555160699744,-481.7419041208139,-323.2359046325425,109.79480962723214,-3.474854997015178,1317.6429208781033,669.9752455046803,713.5635893257305,1242.0652515047223,1052.4202703245976,1236.8594587657528,1349.10549206548,1238.8604217427933,1441.7308376971582,17346.072104302224
-10.376520377773863,-155.30670049065452,305.0009187437141,-529.3004038694894,-350.1537192005174,121.16840152301833,1.6360875018296543,1441.4947940275367,740.3182822297497,784.8513026226386,1359.5174442087675,1161.995882484071,1362.7728753046124,1486.775896634262,1363.643278401552,1588.434966897374,19119.977308866124
-10.079254460653573,-167.6013217553286,330.7552543280871,-570.1987913080949,-370.32634030299585,132.11808509236803,6.705506519556467,1548.479956086564,798.7012635382381,843.3895212874373,1473.172517020203,1249.9966598807048,1468.0483769378272,1605.8119529173102,1468.2755569408969,1716.1766869362673,20659.381001862752
-9.778278064727113,-177.36060818453345,360.6355143661088,-611.3516494993399,-394.1952611224501,153.8167718207164,14.169872241782313,1669.8281944873952,860.0694661959243,905.3522193415373,1594.4015873231438,1354.5376693530663,1579.077645327605,1737.111623240576,1582.112124895802,1857.6777142042954,22317.96154163973
-9.644588801992729,-179.75004752819672,383.6909188781598,-644.9239677590272,-411.0007537521679,168.32936426586934,20.545873968302157,1775.2954351126384,907.3782300160346,955.9752890840647,1685.9471526441641,1442.8844535881303,1673.753052403022,1842.457051122213,1681.9799841427562,1969.9386461816187,23662.7752328493
-9.336327588490304,-183.4909750019689,403.50209689841904,-681.3361554630602,-428.58862867201213,175.19459177719278,24.5123539285945,1881.273591784447,954.2986608396568,1007.9381289311826,1790.841337238699,1520.8831206766115,1772.3936532097416,1941.8987579739216,1785.2107978393174,2075.9769762012065,24972.19750600417
-8.960057498035617,-195.941629483615,423.1617539701413,-716.4714810513486,-452.89452672063476,184.10011462184855,25.98063006797455,1976.3636858103996,1000.4962547112626,1059.1802711011883,1888.2035072687975,1593.713716049466,1863.2655356444204,2036.0913585713763,1875.2721326908527,2174.9515906057172,26219.090923095777
-8.851943778154636,-212.08632802253362,436.15516368854213,-746.2365517235853,-480.8032755364155,185.70572231831892,19.07853137914863,2051.161042570478,1035.921456849417,1101.5729195163701,1949.597636290092,1651.5603400181176,1931.1978344451893,2110.47445957893,1940.1588342187076,2254.12132696844,27243.63677901145
-8.432789839224082,-223.11597455998148,447.1143178187631,-776.6837371697758,-507.88352249049376,181.02698377903334,8.182295375818851,2129.0488077732152,1074.0530930219645,1143.3283091848325,2012.5221703622285,1702.0735838288845,1992.7106089318434,2180.650196331154,2005.7970255694315,2332.633284513933,28238.832407754635
-8.020310394693231,-230.18341244055873,459.2590811199037,-802.9569076918432,-529.8374835770684,180.2270408076404,2.6250139884146315,2200.2772325967744,1114.647982807084,1183.1309413535903,2077.578499095765,1752.6130424825108,2056.206811910592,2249.997507983887,2070.3107022661093,2406.5048779678164,29119.98987644474
-8.054171414561708,-237.4748174855925,469.9322744494263,-822.7671192363237,-543.7346522021259,185.616368386669,2.821533333701573,2254.230561860444,1145.0159026126164,1217.176917481736,2126.3864763425527,1798.8584176175787,2113.8199611535106,2309.7718654326864,2121.9317879330324,2466.1659549615756,29831.271514978114
-7.257481094341907,-242.96108009824778,483.20020124540133,-839.8285356330808,-551.5798972553887,197.4638857081408,7.244698670034612,2301.108840558933,1170.0557864493853,1245.4371464611447,2171.0699355919623,1839.506345863845,2160.2927212447908,2362.3587801522362,2166.567417737942,2523.6711660153023,30501.170815311725
-7.2407278306347145,-247.32218675874063,496.87440228294633,-852.0205464182453,-560.2669665959382,205.35492455387404,12.43635700620807,2335.954994412227,1192.5278030375443,1264.1301925984935,2208.6068983996915,1873.6748995030177,2194.812962257332,2405.6897132596505,2202.4944262968097,2571.404442897473,31058.338483710697
-6.984601666581424,-249.10005547702713,504.69568634283195,-859.011572196538,-563.4108001459504,208.6798150122372,19.105850000067417,2358.6612547155605,1205.4058828407537,1275.0268418799953,2235.71607396019,1900.852979156169,2221.552830078878,2438.7783313705177,2228.666153304402,2602.299293929031,31441.50859331475
-6.088193549088508,-247.44136037977043,511.38771283645116,-867.9278685924793,-561.32869151873,216.40923263978704,26.118160231946728,2388.866441864739,1216.5282716263569,1287.5422168956197,2269.1906893963223,1927.2408474707709,2253.8465430013434,2475.1379428538103,2260.7310888364395,2637.31232264147,31838.838553467755
-6.568427841480473,-244.26875674821756,513.9248207229206,-873.4917930931423,-561.5090699094377,219.7038982963669,26.581646230843084,2408.0526343023457,1222.7914967435456,1292.6860370317142,2290.7602689342484,1939.2389225396685,2266.763750347502,2492.865157535146,2279.5846677545755,2656.3914200268337,32051.133942910026
-5.518004406828492,-242.72899590158676,512.5345227058376,-877.197571943911,-565.3976870653935,217.43418998978353,23.744555189742616,2421.0040176083576,1226.9405929913003,1296.4722477596579,2303.292548286758,1946.9722005310518,2273.27245760924,2501.4546065347613,2289.117121503194,2666.4806346955206,32166.949339623618
-5.337296844215308,-243.55747775001046,513.7760938388766,-881.4419492313092,-567.0224784897936,216.77251436173057,23.418638559861293,2434.419032031504,1232.2155631627058,1304.4643718131986,2308.2045617097733,1952.477152857089,2286.8080719822633,2511.401573605918,2299.4564807745223,2677.4912545542275,32294.65973152555
-5.536103309212763,-242.86916214765566,512.9706337050969,-878.5336302844752,-561.5631025693197,217.38172319756134,25.813366538506497,2425.681172583501,1227.260460061395,1301.5999949242464,2297.2065986637854,1942.5774914730011,2270.5525657544,2495.381015412827,2287.1864871945645,2666.569105220203,32173.204722402737
-4.0990048693605505,-242.40824521151933,510.35236092691116,-877.2509094459206,-560.7602671904933,218.5245384995163,27.028024229565496,2422.883916430839,1224.1611576753012,1298.923695350866,2292.8351940537614,1940.0939528106542,2253.9014429515087,2481.8321771545734,2275.469626803004,2659.1589145746752,32101.530362811558
-4.886850025371235,-242.90329566958152,504.3802219814171,-874.8904630430035,-563.9371430857306,212.41515580477258,21.323585991460867,2413.3076135318565,1218.4863532643603,1293.1796775391485,2271.8645787313776,1925.1232381566651,2244.4933212225656,2465.59545975944,2262.726920295315,2639.113029983226,31909.88234134503
-3.9384393319931927,-244.68949214106382,497.7967686811966,-868.2071237236395,-567.1983441181085,200.377132183743,11.848414235148597,2385.7651470912188,1208.3922532069364,1283.6313880848468,2245.3669706876267,1897.859928338524,2230.2282583093606,2442.6472237205335,2243.817410273041,2608.6210315378285,31555.958032704646
-3.311163859164573,-245.1560476775258,494.13875794152295,-861.5448216566624,-568.614219044888,192.29838439635,5.390161009942388,2363.0030304702686,1201.5911912464896,1277.06612590934,2229.1539524023683,1879.7226524500252,2209.961151039262,2426.5117392644506,2226.4221502063037,2589.9392119960607,31293.029735239477
-4.076866069841204,-238.79961973928428,488.75937903048737,-846.7186058418658,-556.8055523687202,191.18463995419148,6.423132703708145,2325.5863250296043,1183.359517523825,1257.736512288932,2194.6705777404545,1850.0735672287647,2171.0834728349114,2390.953179168725,2190.8760247129303,2553.6356235967082,30790.491069809355
-2.3283089330890014,-231.40542018149202,484.44421786134393,-830.3496961528525,-541.8019976244805,194.11795926750108,12.649304256321848,2287.4676962418616,1162.4141351873939,1235.9868694804836,2166.364513531104,1826.3976284474995,2141.63365863018,2357.5096369336616,2160.084091878839,2518.462750941925,30309.14505122727
-3.0398314845118275,-224.25145206816228,476.0198059565053,-812.7337072977211,-529.3535003096,192.31604946123952,15.011577877671007,2247.6926928918206,1140.6628409875073,1210.753547169764,2134.816352670292,1800.1834281510296,2107.767326087773,2316.902034810958,2125.4625581456166,2476.3095851131006,29793.48304349359
-2.5874047503730964,-218.84906021094136,464.3583716269969,-793.5903490536286,-518.6495459330856,185.2807630358047,11.162427515800262,2198.328276836272,1117.0453204523315,1181.4979397089132,2086.7720903003983,1759.1303012463513,2065.760342505005,2266.215708986373,2079.5587524808643,2423.979099804869,29088.10066367538
-1.4273447441467595,-217.42273274647889,456.0830260269172,-778.5596473362692,-510.38924323126486,181.538113141193,9.526190339464916,2152.8853061739596,1097.0058770280834,1159.5271865360426,2040.5752759544723,1723.239682906674,2022.3352497642995,2226.2652879780935,2036.8566540159097,2379.9620845016943,28488.93241955242
-2.519022868723883,-211.99260789777549,443.6509550004583,-755.6875704809977,-495.3522614411117,179.35975715348886,12.739116584685686,2093.6695773271813,1066.3429491943048,1127.9146213202566,1980.42452060827,1677.0009331321212,1956.2339350681427,2162.20466161029,1975.7535996741542,2313.9944679877026,27718.099647711486
