%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
212.0, -19991.936682693566, -20126.874163970253, -14793.278550300427, -1406.3494093834652, -4925.296297704733, -7829.145530360405, -3162.369509025754, -2870.634540395086, -20166.503806889512, -8772.389146374362, 3673.4868494852603, 2769.6493589460088, 4191.9355621261075, -4816.063322551647, 2483.077643284517, 4585.303912795057, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187746233E9, 0.0, 2025-02-13 18:43:07.746
214.0, -19995.825886228788, -20126.583591292336, -14793.859695656265, -1399.6662377913283, -4925.095132004635, -7826.396265792402, -3161.922474136648, -2867.639406638075, -20185.74865886553, -8802.228725222198, 3634.214834477286, 2744.928329578439, 4181.7208149100325, -4826.568642445641, 2459.563608117534, 4623.34658185799, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187755266E9, 0.0, 2025-02-13 18:43:07.755
216.0, -19990.10383964823, -20122.381463334736, -14789.746974676487, -1402.1472814258673, -4922.949364536925, -7824.339905302514, -3157.496828734497, -2869.4946014278653, -20165.676792344668, -8775.183114431276, 3673.3974425074393, 2773.73972818133, 4196.78589067291, -4813.6046306615635, 2475.455698425257, 4592.85880242095, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187763369E9, 0.0, 2025-02-13 18:43:07.763
218.0, -19998.373985096692, -20128.327027359846, -14793.54677123389, -1403.644848304373, -4925.45275991592, -7826.97741114824, -3161.676604947639, -2869.181677005491, -20178.953728551118, -8795.232629207687, 3631.4879216537383, 2739.4298004424336, 4170.2096665155495, -4833.5647384601525, 2456.4567156382464, 4582.599351715965, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187771359E9, 0.0, 2025-02-13 18:43:07.771
220.0, -20008.901656735143, -20135.904268730195, -14802.97920739403, -1415.9830112437023, -4931.957117552414, -7830.508986772179, -3165.521104993952, -2871.059223539737, -20161.8099405539, -8782.380376145886, 3665.596683692537, 2774.0079491147935, 4208.855832678775, -4802.786386345195, 2450.757020802143, 4630.745009272696, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187779396E9, 0.0, 2025-02-13 18:43:07.779
222.0, -20008.85695324623, -20134.630219296243, -14804.767346950453, -1417.9052612668588, -4931.912414063503, -7827.335039059525, -3167.0857271058235, -2874.993130563871, -20180.116019262794, -8799.859440309936, 3637.724058356769, 2748.437553457922, 4181.20672478756, -4829.317907013644, 2466.2244279652155, 4612.997724175182, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187787498E9, 0.0, 2025-02-13 18:43:07.787
224.0, -19999.58097929728, -20122.962608690574, -14801.16871609315, -1411.512662352641, -4924.469283159886, -7815.399207520391, -3163.0847648483236, -2869.896932828061, -20162.502844632014, -8769.751640528637, 3679.3206547880955, 2778.768870683774, 4201.54681224189, -4811.682380638406, 2495.013474823651, 4605.778110716118, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187795493E9, 0.0, 2025-02-13 18:43:07.795
226.0, -20004.565418310813, -20128.930524460142, -14808.544791763401, -1418.642868833884, -4930.727771607372, -7828.586736749022, -3173.880657420237, -2877.6529881540523, -20177.14323725024, -8797.244286208665, 3639.8698258244785, 2751.656204659487, 4180.714986409544, -4829.183796546912, 2468.4819541552015, 4595.630418733409, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187802543E9, 0.0, 2025-02-13 18:43:07.802
228.0, -19987.04165065785, -20113.552524274888, -14790.864561899252, -1393.3406941104763, -4912.712265576394, -7804.7150736707545, -3158.3238432793432, -2862.8337815801838, -20161.295850431427, -8781.173381945298, 3671.2293232952743, 2775.6843299489415, 4199.579858729823, -4809.76013061525, 2467.386718676891, 4596.882116422906, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187810531E9, 0.0, 2025-02-13 18:43:07.810
230.0, -20001.704395020533, -20126.40477733669, -14809.88589643072, -1415.2454036766774, -4927.911451806003, -7829.793730949609, -3178.0827853778346, -2877.1388980315805, -20170.929452291664, -8795.59025711897, 3636.6064711340036, 2746.0012133122937, 4173.316558994837, -4835.308174527666, 2445.593767832967, 4579.894790636872, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187819558E9, 0.0, 2025-02-13 18:43:07.819
232.0, -19996.362328095714, -20121.107413900783, -14802.196896338093, -1400.739121525183, -4915.014495255291, -7810.303009784581, -3166.839857916815, -2861.313862957223, -20167.487283645547, -8787.141297714865, 3669.5529424611263, 2780.735824195841, 4207.514728011457, -4805.75916835775, 2480.73071011671, 4619.5467853005875, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187826671E9, 0.0, 2025-02-13 18:43:07.826
234.0, -20007.471145090003, -20134.965495463075, -14814.244486599504, -1423.4261421473198, -4930.526605907275, -7832.990030406718, -3182.3072650798877, -2880.2010870219574, -20173.186978481648, -8798.987722276179, 3641.859131081001, 2756.886512862028, 4186.325274267826, -4818.8349388641045, 2457.887227283386, 4610.695494496285, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187834655E9, 0.0, 2025-02-13 18:43:07.834
236.0, -19993.47895306098, -20123.007312179485, -14795.26785555695, -1396.6264005454066, -4914.388646410543, -7809.252477795181, -3161.5424944809074, -2860.084517012181, -20168.291946445937, -8790.225838449698, 3660.3216720010846, 2772.510382236288, 4194.438957505102, -4819.3043254976665, 2466.9396837877853, 4591.875325664917, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187843798E9, 0.0, 2025-02-13 18:43:07.843
238.0, -20004.565418310813, -20136.28424838594, -14812.009312153974, -1424.0743427365235, -4930.97364079638, -7835.627536252444, -3178.529820266941, -2879.7540521328515, -20177.14323725024, -8792.908047784334, 3641.277985725163, 2757.534713451232, 4188.314579524348, -4821.897127854482, 2452.1204772139167, 4599.631380990909, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187851767E9, 0.0, 2025-02-13 18:43:07.851
240.0, -19992.651938516134, -20119.16281213317, -14793.099736344784, -1395.642923789373, -4915.506233633308, -7810.280658040126, -3156.6474624451953, -2858.765764089318, -20171.577652880867, -8788.325940170997, 3655.7842678766574, 2768.0176816007715, 4194.796585416387, -4820.690133653896, 2476.0368437810953, 4593.261133821146, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187858751E9, 0.0, 2025-02-13 18:43:07.858
242.0, -20006.10768867823, -20136.798338508408, -14807.449556285092, -1424.0966944809788, -4937.45564668842, -7834.711114729776, -3171.1984480856, -2882.927999845505, -20169.007202268505, -8783.296797668552, 3656.3877649769506, 2764.2402367878244, 4192.315541781848, -4820.2430987647895, 2487.950323575774, 4603.744101970685, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187866811E9, 0.0, 2025-02-13 18:43:07.866
244.0, -19984.38179306767, -20109.663320739666, -14780.314538516348, -1386.6575225183396, -4905.716169561883, -7803.7763004036315, -3144.5775204393294, -2857.9387495444716, -20175.600966882823, -8784.50379186914, 3657.0359655661546, 2762.474448975855, 4187.979303357519, -4824.556985444664, 2468.8619338109415, 4578.888962136383, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187875805E9, 0.0, 2025-02-13 18:43:07.875
246.0, -20004.29719737735, -20134.6525710407, -14804.588532994812, -1423.224976447222, -4932.06887627469, -7836.253385097192, -3168.6056457287846, -2882.4362614674883, -20166.995545267528, -8778.535876099573, 3654.53257018716, 2758.4064314849893, 4189.521573724935, -4816.3091917406555, 2446.2866719110816, 4595.496308266676, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187882941E9, 0.0, 2025-02-13 18:43:07.882
248.0, -19997.234046129473, -20121.68855925662, -14791.98214912202, -1399.0180372021243, -4916.869690045081, -7816.382684276425, -3156.178075811634, -2861.9397118019715, -20177.053830272416, -8786.917780270313, 3653.8173143645904, 2761.9156553644725, 4195.534192983412, -4816.957392329859, 2478.786108349098, 4617.356314343967, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187890866E9, 0.0, 2025-02-13 18:43:07.890
250.0, -20007.851124745743, -20137.22302165306, -14808.611846996768, -1423.9178805253364, -4935.30987922071, -7838.801483965098, -3174.752375453994, -2880.2681422553233, -20169.007202268505, -8781.620416834405, 3666.2672360261963, 2770.4316700019444, 4202.463233764557, -4812.151767271968, 2473.7122623577434, 4599.251401335168, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187898974E9, 0.0, 2025-02-13 18:43:07.898
252.0, -20000.67621477559, -20129.914001216173, -14796.698367202089, -1397.0957871789678, -4919.149567979523, -7818.014361621662, -3161.050756102891, -2860.509200156832, -20177.411458183702, -8795.254980952142, 3646.0389072941434, 2754.584283183132, 4185.498259722979, -4823.059418566158, 2459.6977185842657, 4588.835488418995, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949018790804E9, 0.0, 2025-02-13 18:43:07.908
254.0, -20014.24372365996, -20142.40862636669, -14816.12203313375, -1423.9178805253364, -4937.857978088615, -7842.735390989232, -3176.1605353546784, -2880.8492876111613, -20171.22002496958, -8781.687472067772, 3667.8318581380677, 2773.6279694590535, 4198.350512784781, -4815.124549284524, 2473.2875792130926, 4603.677046737319, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949018791497E9, 0.0, 2025-02-13 18:43:07.914
0.0, -20000.832676986778, -20124.236658124526, -14801.906323660174, -1399.8897552358812, -4915.126253977568, -7817.120291843449, -3168.9185701511587, -2862.610264135631, -20179.914853562695, -8797.35604493094, 3641.6132618919924, 2752.4608674598776, 4183.307788766359, -4825.316944756144, 2468.9960442776733, 4597.239744334191, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187923109E9, 0.0, 2025-02-13 18:43:07.923
2.0, -20005.124211922197, -20134.36199836278, -14809.327102819338, -1418.9110897673477, -4930.012515784802, -7834.26407984067, -3176.942846410614, -2875.507220686343, -20169.767161579988, -8784.772012802603, 3665.4178697368948, 2774.0079491147935, 4202.999675631485, -4813.537575428197, 2470.292445456081, 4596.546840256076, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949018793108E9, 0.0, 2025-02-13 18:43:07.931
4.0, -20000.966787453508, -20124.907210458186, -14802.308655060371, -1406.1035401944566, -4918.635477857051, -7817.768492432653, -3166.906913150181, -2864.733679858885, -20177.076182016874, -8801.535821144083, 3635.891215311434, 2749.130457536037, 4182.123146310228, -4825.562813945153, 2453.1263057144056, 4596.837412933995, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187938121E9, 0.0, 2025-02-13 18:43:07.938
6.0, -20003.8725142327, -20131.858602983786, -14804.521477761446, -1418.642868833884, -4929.632536129062, -7829.12317861595, -3161.9895293700138, -2876.2448282533683, -20162.18992020964, -8771.45037310724, 3671.1622680619084, 2776.1760683269586, 4201.3232947973365, -4809.804834104161, 2474.1592972468493, 4589.617799474931, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187947178E9, 0.0, 2025-02-13 18:43:07.947
8.0, -20002.173781654095, -20126.963570948075, -14795.893704401697, -1406.3941128723757, -4922.278812203266, -7820.808329678575, -3155.105192077779, -2870.209857250435, -20178.529045406467, -8786.291931425563, 3640.4509711803166, 2750.1139342920706, 4179.552695697867, -4826.47923546782, 2475.3662914474357, 4585.326264539512, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187955184E9, 0.0, 2025-02-13 18:43:07.955
10.0, -20005.995929955952, -20132.663265784176, -14798.441803269603, -1414.9548309987583, -4932.091228019146, -7829.1902338493155, -3158.6367677017174, -2874.143764274569, -20164.335687677347, -8768.119963183399, 3678.2701227986963, 2783.93212365295, 4211.3592280577695, -4799.612438632541, 2480.820117094531, 4616.708113754763, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187963245E9, 0.0, 2025-02-13 18:43:07.963
12.0, -20007.20292415654, -20133.244411140015, -14796.139573590706, -1412.1385111973896, -4931.197158240933, -7829.12317861595, -3156.982738612025, -2873.6073224076417, -20180.764219851997, -8787.16364945932, 3643.177884003864, 2754.874855861051, 4183.374843999725, -4820.399560975977, 2468.8619338109415, 4609.533203784609, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187970278E9, 0.0, 2025-02-13 18:43:07.970
14.0, -20001.99496769845, -20132.17152740616, -14792.809163666865, -1408.606935573451, -4927.956155294914, -7824.541071002612, -3148.4667239745527, -2869.606360150142, -20165.006240011007, -8761.414439846807, 3680.8629251555117, 2783.999178886316, 4205.748940199487, -4803.501642167765, 2480.4848409277015, 4612.774206730629, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949018797931E9, 0.0, 2025-02-13 18:43:07.979
16.0, -20004.274845632895, -20132.305637872894, -14794.597303223289, -1411.8479385194705, -4931.778303596771, -7831.403056550391, -3155.753392666983, -2874.769613119318, -20179.870150073784, -8786.69426282576, 3638.796942090624, 2752.907902348984, 4182.972512599529, -4817.2479650077785, 2463.8327913084977, 4615.881099209917, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187987387E9, 0.0, 2025-02-13 18:43:07.987
18.0, -19995.53531355087, -20124.30371335789, -14785.16486706315, -1400.0462174470686, -4922.636440114551, -7816.494442998701, -3146.1644942956564, -2866.633578137586, -20161.6087748538, -8761.503846824628, 3676.459631497816, 2780.445251517922, 4203.156137842672, -4799.94771479937, 2485.7375008746985, 4603.989971159694, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490187994361E9, 0.0, 2025-02-13 18:43:07.994
20.0, -20002.91138922112, -20134.898440229706, -14796.474849757535, -1409.9927437296801, -4930.012515784802, -7829.033771638128, -3160.938997380614, -2875.127241030603, -20174.773952337975, -8786.135469214376, 3640.4956746692274, 2753.287882004724, 4182.503125965968, -4815.750398129273, 2467.8561053104527, 4604.615820004442, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188003377E9, 0.0, 2025-02-13 18:43:08.003
22.0, -19994.551836794835, -20124.12489940225, -14789.523457231935, -1396.4252348453088, -4917.473187145375, -7815.510966242668, -3154.836971144315, -2861.6267873795973, -20159.574766108366, -8768.835219005969, 3670.9163988729, 2777.114841594081, 4201.502108752979, -4798.204278731857, 2477.780279848609, 4606.4039595608665, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188011396E9, 0.0, 2025-02-13 18:43:08.011
24.0, -20012.67910154809, -20146.14136769073, -14812.948085421096, -1425.0131160036465, -4938.573233911185, -7847.563367791578, -3177.1887155996224, -2879.7764038773066, -20178.23847272855, -8789.354120415941, 3638.349907201518, 2758.674652418453, 4192.337893526304, -4808.1508050144685, 2473.689910613288, 4631.706134284274, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188018415E9, 0.0, 2025-02-13 18:43:08.018
26.0, -19999.223351385994, -20132.50680357299, -14797.681843958122, -1399.867403491426, -4919.417788912987, -7824.608126235978, -3161.140163080712, -2861.5820838906866, -20172.494074403534, -8778.915855755313, 3663.6520819249254, 2778.1653735834807, 4204.609001232267, -4801.8699648225265, 2472.952303046263, 4616.842224221495, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188026507E9, 0.0, 2025-02-13 18:43:08.026
28.0, -20014.109613193228, -20148.84592876982, -14815.02679765544, -1424.9460607702806, -4939.087324033657, -7849.21739688127, -3179.245076089511, -2882.6150754231307, -20184.98869955405, -8789.778803560592, 3644.831913093557, 2758.5852454406318, 4191.9355621261075, -4815.3704184735325, 2488.7773381206202, 4622.5419190575985, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188034496E9, 0.0, 2025-02-13 18:43:08.034
30.0, -19986.840484957753, -20119.341626088815, -14784.628425196222, -1386.5010603071523, -4912.6899138319395, -7817.857899410475, -3150.0984013197904, -2857.6258251220975, -20173.09757150383, -8775.965425487211, 3668.34594826054, 2773.0021206143047, 4197.2105738175605, -4808.039046292191, 2493.650018411877, 4611.544860785587, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188043558E9, 0.0, 2025-02-13 18:43:08.043
32.0, -20013.886095748676, -20148.689466558633, -14812.322236576349, -1421.0568572350571, -4938.170902510989, -7855.609995795488, -3170.3267300518432, -2880.4469562109657, -20183.737001864552, -8784.92847501379, 3650.173980018375, 2758.4287832294444, 4188.269876035438, -4815.795101618183, 2465.10684074245, 4613.57886953102, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188050567E9, 0.0, 2025-02-13 18:43:08.050
34.0, -20000.13977290866, -20130.048111682907, -14790.708099688067, -1393.8324324884932, -4918.121387734579, -7822.127082601439, -3149.4054972416757, -2859.860999567628, -20177.858493072807, -8782.469783123706, 3661.0592795681096, 2768.576475212154, 4194.394254016192, -4814.14107252849, 2464.458640153246, 4608.326209584023, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188058612E9, 0.0, 2025-02-13 18:43:08.058
36.0, -20019.854011518244, -20151.79635903792, -14811.249352842493, -1424.3649154144425, -4939.780228111771, -7848.144513147416, -3166.236360816522, -2884.179697535002, -20179.579577395867, -8776.54657084305, 3655.180770776364, 2764.8660856325732, 4194.327198782826, -4811.794139360683, 2476.7744513481202, 4610.762549729651, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188067635E9, 0.0, 2025-02-13 18:43:08.067
38.0, -20006.979406711987, -20137.334780375335, -14787.98118686452, -1395.41940634482, -4921.764722080794, -7818.0367133661175, -3140.4424477150974, -2862.677319368997, -20168.31429819039, -8768.097611438943, 3661.0369278236544, 2767.190667055925, 4194.170736571638, -4811.078883538114, 2485.0893002854946, 4591.763566942641, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188074754E9, 0.0, 2025-02-13 18:43:08.074
40.0, -20024.81609878732, -20160.021800997474, -14807.091928373806, -1430.511645139652, -4949.167960783, -7849.552673048101, -3159.396727013198, -2886.9513138474604, -20167.28611794545, -8765.035422448567, 3667.764802904702, 2776.9136758939835, 4206.888879166708, -4799.90301131046, 2494.9911230791954, 4629.940346472305, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188082839E9, 0.0, 2025-02-13 18:43:08.082
42.0, -20010.68979629157, -20138.94410597612, -14787.154172319671, -1401.1638046698338, -4926.637402372051, -7814.840413909008, -3139.9507093370808, -2865.828915337195, -20171.778818580966, -8770.712765540215, 3661.886294112956, 2772.4656787473773, 4200.07159710784, -4803.412235189943, 2500.176727792827, 4628.979221460727, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188090769E9, 0.0, 2025-02-13 18:43:08.090
44.0, -20015.607180071733, -20146.543699090922, -14798.955893392074, -1425.2366334481997, -4934.684030375962, -7835.895757185907, -3156.9156833786587, -2885.923133602516, -20158.524234118966, -8761.749716013637, 3674.6491401969365, 2780.64641721802, 4208.699370467588, -4794.426833918909, 2498.366236491947, 4632.354334873478, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188099804E9, 0.0, 2025-02-13 18:43:08.099
46.0, -19996.988176940464, -20124.281361613437, -14778.839323382297, -1395.3970546003645, -4916.154434222512, -7791.192268275294, -3137.626127913729, -2865.6501013815528, -20162.927527776665, -8778.222951677199, 3648.8105236066012, 2759.501666963299, 4195.713006939055, -4798.785424087694, 2466.6714628543214, 4610.315514840546, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188106846E9, 0.0, 2025-02-13 18:43:08.106
48.0, -20014.511944593425, -20144.21911766757, -14804.521477761446, -1425.9742410152246, -4931.174806496479, -7842.131893888938, -3158.949692124092, -2883.3973864790664, -20153.428036383157, -8760.766239257604, 3670.6481779394367, 2773.538562481232, 4204.385483787713, -4790.001188516759, 2476.595637392478, 4606.62747700542, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188114836E9, 0.0, 2025-02-13 18:43:08.114
50.0, -20020.613970829723, -20142.6544955557, -14805.54965800639, -1412.8761187644147, -4928.984335539858, -7832.565347262067, -3159.8661136467595, -2870.7462991173625, -20174.4610279156, -8789.331768671485, 3641.0321165361547, 2757.4676582178663, 4199.781024429921, -4798.271333965223, 2460.4800296402013, 4642.233805922724, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188122918E9, 0.0, 2025-02-13 18:43:08.122
52.0, -20018.222334173006, -20151.639896826735, -14812.41164355417, -1422.733238069205, -4930.079571018168, -7842.064838655572, -3169.2985498068992, -2879.508182943843, -20171.778818580966, -8769.796344017548, 3680.5052972442268, 2785.0720626201705, 4209.88401292372, -4800.7523775997615, 2498.276829514126, 4604.325247326523, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188130932E9, 0.0, 2025-02-13 18:43:08.130
54.0, -20013.7743370264, -20147.393065380224, -14807.382501051725, -1409.2327844181998, -4922.412922669998, -7834.509949029679, -3164.582331726829, -2870.90276132855, -20180.85362682982, -8791.83516405048, 3638.9310525573555, 2750.2703965032574, 4180.022082331429, -4819.974877831326, 2454.780334804098, 4589.841316919484, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188139026E9, 0.0, 2025-02-13 18:43:08.139
56.0, -20025.643113332168, -20159.37360040827, -14823.386350081724, -1428.254118949666, -4936.181597254467, -7849.507969559189, -3176.0264248879466, -2880.1340317885915, -20175.46685641609, -8773.998471975145, 3682.4498990118386, 2788.134251610548, 4211.627448991233, -4803.4569386788535, 2500.7802248931202, 4621.3125731125565, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949018814711E9, 0.0, 2025-02-13 18:43:08.147
58.0, -20027.744177310968, -20158.61364109679, -14820.525326791445, -1417.2570606776549, -4931.577137896674, -7841.796617722109, -3174.327692309343, -2874.2555229968457, -20188.766144366997, -8796.081995496988, 3641.7697241031797, 2755.858332617084, 4191.332065025815, -4814.386941717499, 2478.0932042709833, 4633.717791285252, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188155067E9, 0.0, 2025-02-13 18:43:08.155
60.0, -20016.702415550044, -20147.258954913494, -14811.897553431698, -1413.4572641202528, -4925.475111660375, -7832.766512962165, -3166.8622096612708, -2875.0378340527814, -20168.917795290687, -8775.697204553748, 3677.1301838314753, 2781.339321296134, 4207.224155333538, -4803.255772978756, 2481.401262450369, 4610.851956707473, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188162127E9, 0.0, 2025-02-13 18:43:08.162
62.0, -20014.690758549066, -20142.095701944316, -14808.678902230133, -1410.9538687412582, -4923.8434343151375, -7828.810254193575, -3164.8282009158374, -2875.28370324179, -20178.909025062207, -8792.639826850871, 3641.635613636448, 2751.343280237112, 4186.727605668021, -4813.068188794636, 2471.722957101221, 4625.134721414414, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490188171104E9, 0.0, 2025-02-13 18:43:08.171
