%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
28.0, 8165.941615812972, 2652.012127877728, 517.5993463515457, 12618.587925265781, 10501.631856159194, 10527.828100660814, 13855.533463422475, 13527.722779240941, 12919.397702145303, 17770.352097791685, 14811.450518542591, 13190.591417621545, 15263.223977473257, 18637.957410568884, 14452.19092991244, 187500.0, 0.028, 0.028, 0.986, 192.0, 0.0, 112.0, 0.0, 112.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.744927764290698E9, 0.0, 2025-04-17 18:09:24.290
30.0, 8160.04075527677, 2639.673964938398, 511.31850615960434, 12615.101053130753, 10492.64645488816, 10526.50934773795, 13849.54319590845, 13517.888011680605, 12920.291771923516, 17767.55812973477, 14813.328065076837, 13186.121068730483, 15261.704058850297, 18633.06237853317, 14451.967412467888, 187500.0, 0.028, 0.028, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764299736E9, 0.0, 2025-04-17 18:09:24.299
32.0, 8168.579121658698, 2649.776953432197, 517.5322911181797, 12622.722997990013, 10496.245085745464, 10527.246955304976, 13856.65105064524, 13523.386540816611, 12918.682446322733, 17772.90019665959, 14801.481640515523, 13179.549655860623, 15253.500968635199, 18632.97297155535, 14444.568985053182, 187500.0, 0.028, 0.028, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764308784E9, 0.0, 2025-04-17 18:09:24.308
34.0, 8160.04075527677, 2641.99854636175, 508.9492212473418, 12613.670541485613, 10485.449193173552, 10520.362618012741, 13851.398390698241, 13519.25146809238, 12921.565821357468, 17771.156760592075, 14803.113317860762, 13183.349452418024, 15255.043239002614, 18631.296590721202, 14447.407656599005, 187500.0, 0.028, 0.028, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764315835E9, 0.0, 2025-04-17 18:09:24.315
36.0, 8162.141819255569, 2650.8498371660517, 513.2631079272161, 12615.033997897388, 10491.595922898761, 10520.787301157392, 13853.432399443675, 13525.711122239964, 12918.101300966895, 17768.80982742427, 14803.202724838582, 13182.969472762285, 15255.020887258159, 18633.73293086683, 14441.395037340528, 187500.0, 0.028, 0.028, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764322862E9, 0.0, 2025-04-17 18:09:24.322
38.0, 8155.704516852441, 2646.2453778082586, 509.70918055882225, 12610.161317606131, 10488.109050763733, 10520.496728479473, 13848.582070896873, 13521.330180326722, 12919.531812612035, 17762.79720816579, 14805.92963766213, 13190.859638555008, 15268.588396142532, 18631.87773607704, 14461.109275950108, 187500.0, 0.03, 0.022, 0.982, 192.0, 0.0, 120.0, 0.0, 88.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.744927764330917E9, 0.0, 2025-04-17 18:09:24.330
40.0, 8162.611205889131, 2647.1170958420153, 513.8442532830541, 12614.229335096996, 10487.304387963342, 10519.60265870126, 13852.471274432097, 13520.43611054851, 12913.385082886825, 17759.019763352844, 14802.733338205022, 13181.494257628234, 15248.248308688202, 18628.055587775183, 14443.652563530513, 187500.0, 0.03, 0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764339934E9, 0.0, 2025-04-17 18:09:24.339
42.0, 8160.3760314436, 2646.2677295527137, 511.78789279316584, 12610.518945517415, 10487.080870518788, 10518.328609267308, 13855.332297722376, 13521.643104749097, 12918.03424573353, 17761.23258605392, 14815.6973499891, 13190.256141454714, 15262.531073395143, 18632.950619810894, 14459.052915460219, 187500.0, 0.03, 0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764346981E9, 0.0, 2025-04-17 18:09:24.346
44.0, 8160.688955865974, 2648.3687935315124, 511.6090788375234, 12607.680273971591, 10489.539562408872, 10516.629876688705, 13857.232196001078, 13524.638238506108, 12915.016760232063, 17756.672830185038, 14808.857716185776, 13181.918940772885, 15256.183177969835, 18630.558983154177, 14451.788598512245, 187500.0, 0.03, 0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764355004E9, 0.0, 2025-04-17 18:09:24.355
46.0, 8159.0796302651925, 2656.3036628131467, 509.8879945144647, 12607.501460015948, 10491.864143832225, 10518.306257522852, 13858.014507057012, 13529.86854670865, 12920.515289368068, 17757.388086007606, 14814.669169744155, 13196.291112457648, 15266.286166463635, 18636.303381479192, 14462.048049217232, 187500.0, 0.03, 0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764363159E9, 0.0, 2025-04-17 18:09:24.363
48.0, 8156.620938375108, 2656.974215146806, 505.93173574587536, 12606.54033500437, 10494.211077000033, 10516.719283666525, 13855.108780277824, 13530.181471131023, 12918.257763178082, 17758.908004630568, 14810.98113190903, 13193.698310100832, 15258.396000670911, 18635.074035534148, 14455.498988091826, 187500.0, 0.036000000000000004, 0.023, 0.982, 192.0, 0.5, 40.0, 0.0, 96.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.744927764372164E9, 0.0, 2025-04-17 18:09:24.372
50.0, 8160.666604121519, 2654.4708197678115, 510.02210498119655, 12613.178803107598, 10499.933123580591, 10524.408283759152, 13855.667573889206, 13531.477872309431, 12924.98563825913, 17762.506635487873, 14823.855736715286, 13199.867391570497, 15271.002384543704, 18638.11387278007, 14465.065534718697, 187500.0, 0.036000000000000004, 0.023, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764380141E9, 0.0, 2025-04-17 18:09:24.380
52.0, 8157.783229086785, 2649.039345865172, 507.76457879121057, 12609.960151906032, 10495.328664222798, 10521.99429535798, 13848.537367407962, 13523.699465238986, 12919.800033545498, 17760.00324010888, 14806.019044639952, 13185.070536741083, 15256.764323325673, 18631.184831998926, 14451.363915367594, 187500.0, 0.036000000000000004, 0.023, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764387158E9, 0.0, 2025-04-17 18:09:24.387
54.0, 8162.342984955667, 2648.5252557426998, 514.1348259609731, 12619.705512488546, 10501.564800925828, 10529.124501839222, 13847.576242396384, 13525.174680373035, 12921.387007401825, 17765.725286689438, 14807.918942918652, 13181.762478561697, 15252.20456745679, 18628.63673313102, 14449.53107232226, 187500.0, 0.036000000000000004, 0.023, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764397211E9, 0.0, 2025-04-17 18:09:24.397
56.0, 8156.240958719369, 2645.0607353521273, 510.08916021456247, 12614.251686841451, 10495.17220201161, 10523.51421398094, 13842.79296908295, 13522.648933249586, 12915.821423032454, 17762.059600598765, 14798.486506758512, 13171.681841812355, 15249.678820333342, 18617.818488814653, 14444.14430190853, 187500.0, 0.036000000000000004, 0.023, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764404231E9, 0.0, 2025-04-17 18:09:24.404
58.0, 8167.61799664712, 2652.1238866000044, 519.3427824190596, 12626.96982943652, 10510.505498707951, 10535.718266453538, 13849.498492419541, 13526.225212362435, 12917.676617822244, 17774.017783882355, 14811.629332498233, 13178.052088982116, 15259.558291382587, 18625.216916229358, 14454.493159591337, 187500.0, 0.037000000000000005, 0.0225, 0.98, 192.0, 0.5, 24.0, 0.0, 88.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.744927764411297E9, 0.0, 2025-04-17 18:09:24.411
60.0, 8160.3089762102345, 2646.223026063803, 510.5361951036686, 12617.358579320738, 10500.246048002964, 10527.492824493984, 13844.804626083927, 13518.983247158916, 12911.261667163571, 17773.637804226615, 14810.958780164574, 13170.899530756418, 15247.06366623207, 18625.06045401817, 14445.977144953866, 187500.0, 0.037000000000000005, 0.0225, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764419298E9, 0.0, 2025-04-17 18:09:24.419
62.0, 8169.652005392552, 2654.8955029124622, 518.8063405521323, 12623.617067768226, 10502.03418755939, 10530.51030999545, 13851.97953605408, 13528.974476930438, 12914.07798696494, 17776.409420539072, 14812.45634704308, 13174.431106380356, 15250.148206966902, 18633.755282611284, 14450.626307800569, 187500.0, 0.037000000000000005, 0.0225, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764427341E9, 0.0, 2025-04-17 18:09:24.427
64.0, 8157.783229086785, 2646.290081297169, 508.41277938041446, 12607.501460015948, 10496.781527612393, 10519.021513345422, 13847.486835418564, 13521.173718115535, 12912.669827064256, 17763.8924436441, 14809.729434219533, 13174.296995913624, 15249.54470986661, 18625.90982030747, 14453.66614504649, 187500.0, 0.037000000000000005, 0.0225, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764434397E9, 0.0, 2025-04-17 18:09:24.434
66.0, 8167.886217580583, 2659.187037847881, 519.231023696783, 12617.895021187667, 10508.180917284599, 10530.0856268508, 13854.304117477432, 13529.555622286276, 12915.195574187706, 17765.412362267063, 14816.949047678596, 13180.331966916558, 15254.193872713313, 18633.799986100195, 14452.928537479465, 187500.0, 0.037000000000000005, 0.0225, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764443439E9, 0.0, 2025-04-17 18:09:24.443
68.0, 8155.6151098746195, 2650.2463400657584, 508.5692415916016, 12607.523811760404, 10498.45790844654, 10522.687199436094, 13846.54806215144, 13526.336971084711, 12912.915696253265, 17754.102379572676, 14813.752748221488, 13175.593397092032, 15259.78180882714, 18626.513317407767, 14460.215206171895, 187500.0, 0.0345, 0.02325, 0.977, 192.0, 0.5, 0.0, 0.0, 96.0, 15.0, 56.0, 0.0, 0.0, 0.0, 1.744927764451458E9, 0.0, 2025-04-17 18:09:24.451
70.0, 8159.817237832218, 2660.461087281834, 514.0454189831519, 12610.11661411722, 10503.487050948985, 10521.27903953541, 13855.734629122571, 13533.757750243873, 12917.341341655416, 17761.32199303174, 14825.867393716264, 13185.115240229994, 15261.055858261092, 18633.91174482247, 14458.404714871016, 187500.0, 0.0345, 0.02325, 0.977, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764459451E9, 0.0, 2025-04-17 18:09:24.459
72.0, 8148.3954964155555, 2643.0937818400603, 501.2155176658056, 12595.833849410279, 10490.098356020255, 10511.041940574878, 13851.957184309626, 13524.593535017197, 12919.352998656394, 17748.067408569743, 14806.68959697361, 13188.378594920468, 15255.937308780827, 18628.323808708647, 14453.95671772441, 187500.0, 0.0345, 0.02325, 0.977, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764467533E9, 0.0, 2025-04-17 18:09:24.467
74.0, 8160.867769821617, 2656.281311068691, 512.1902241933614, 12610.20602109504, 10505.297542249864, 10523.089530836289, 13859.690887891162, 13528.125110641136, 12921.543469613012, 17760.494978486895, 14819.31833259086, 13190.65847285491, 15258.954794282294, 18640.036122803227, 14454.090828191142, 187500.0, 0.0345, 0.02325, 0.977, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764475572E9, 0.0, 2025-04-17 18:09:24.475
76.0, 8153.536397640276, 2646.290081297169, 505.90938400142005, 12604.014587880922, 10495.216905500522, 10518.79799590087, 13852.046591287446, 13521.19606985999, 12922.281077180038, 17761.143179076098, 14817.373730823247, 13194.100641501027, 15263.73806759573, 18641.891317593017, 14454.537863080248, 187500.0, 0.0345, 0.02325, 0.977, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764482616E9, 0.0, 2025-04-17 18:09:24.482
78.0, 8168.310900725234, 2654.4261162789007, 517.9569742628306, 12618.654980499146, 10507.59977192876, 10529.258612305954, 13859.802646613438, 13525.331142584222, 12919.241239934116, 17774.71068796047, 14818.580725023834, 13199.889743314952, 15266.330869952544, 18649.379151985544, 14458.158845682008, 187500.0, 0.035250000000000004, 0.026625, 0.9744999999999999, 192.0, 0.5, 16.0, 0.0, 120.0, 15.0, 48.0, 0.0, 0.0, 0.0, 1.744927764490599E9, 0.0, 2025-04-17 18:09:24.490
80.0, 8160.3089762102345, 2647.6311859644875, 512.8384247825652, 12612.441195540572, 10498.703777635548, 10526.375237271219, 13849.230271486078, 13522.336008827211, 12917.542507355512, 17775.738868205415, 14813.752748221488, 13198.66039736991, 15268.074306020058, 18645.981686828338, 14459.365839882594, 187500.0, 0.035250000000000004, 0.026625, 0.9744999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764499693E9, 0.0, 2025-04-17 18:09:24.499
82.0, 8169.160267014536, 2656.996566891261, 521.4438463978585, 12624.064102657332, 10507.197440528565, 10534.868900164236, 13849.78906509746, 13528.661552508063, 12911.50753635258, 17780.835065941224, 14818.580725023834, 13189.85381005452, 15261.815817572573, 18645.042913561218, 14458.628232315568, 187500.0, 0.035250000000000004, 0.026625, 0.9744999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764507743E9, 0.0, 2025-04-17 18:09:24.507
84.0, 8163.348813456156, 2643.6302237069876, 513.4642736273138, 12613.894058930167, 10497.452079946052, 10527.358714027252, 13848.716181363605, 13520.838441948707, 12912.334550897427, 17778.62224324015, 14823.229887870537, 13192.960702533806, 15268.186064742336, 18641.69015189292, 14460.461075360905, 187500.0, 0.035250000000000004, 0.026625, 0.9744999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764514742E9, 0.0, 2025-04-17 18:09:24.514
86.0, 8166.813333846729, 2644.3454795295575, 517.3534771625373, 12614.49755603046, 10496.625065401206, 10526.911679138146, 13852.02423954299, 13520.972552415438, 12908.60180957339, 17774.218949582453, 14805.303788817382, 13183.103583229016, 15254.909128535883, 18638.136224524525, 14449.285203133251, 187500.0, 0.035250000000000004, 0.026625, 0.9744999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764522791E9, 0.0, 2025-04-17 18:09:24.522
88.0, 8155.95038604145, 2643.496113240256, 516.5041108732356, 12606.763852448923, 10493.987559555479, 10526.88932739369, 13841.295402204443, 13516.032816890815, 12910.83698401892, 17761.679620943025, 14815.02679765544, 13176.442763381334, 15256.965489025772, 18626.78153834123, 14450.872176989578, 187500.0, 0.034625, 0.0273125, 0.97425, 192.0, 0.5, 8.0, 0.0, 112.0, 15.0, 56.0, 0.0, 0.0, 0.0, 1.744927764531881E9, 0.0, 2025-04-17 18:09:24.531
90.0, 8156.66564186402, 2646.066563852616, 518.7392853187663, 12609.088433872275, 10498.212039257533, 10529.057446605855, 13839.462559159108, 13516.546907013288, 12904.511440338068, 17746.927469602524, 14791.892742144197, 13148.950117701306, 15222.655561286874, 18610.040081744206, 14428.833356956644, 187500.0, 0.034625, 0.0273125, 0.97425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764538868E9, 0.0, 2025-04-17 18:09:24.538
92.0, 8155.011612774327, 2645.7312876857864, 515.6770963283892, 12610.407186795139, 10498.860239846736, 10529.571536728328, 13839.954297537124, 13516.122223868637, 12911.328722396938, 17745.51930970184, 14809.26004758597, 13148.41367583438, 15232.937363736317, 18607.089651476104, 14433.728388992356, 187500.0, 0.034625, 0.0273125, 0.97425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764546872E9, 0.0, 2025-04-17 18:09:24.546
94.0, 8153.402287173544, 2642.7585056732305, 513.7324945607776, 12606.473279771004, 10495.976864812, 10524.698856437071, 13842.1671202382, 13517.016293646848, 12909.6970450517, 17743.26178351185, 14792.138611333206, 13154.180425903849, 15218.542840307098, 18606.97789275383, 14422.66427548698, 187500.0, 0.034625, 0.0273125, 0.97425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764556947E9, 0.0, 2025-04-17 18:09:24.556
96.0, 8149.490731893866, 2645.5971772190546, 515.1183027170066, 12603.075814613798, 10494.792222355869, 10525.436464004097, 13839.775483581483, 13519.542040770299, 12917.6989695667, 17743.820577123235, 14808.83536444132, 13169.804295278109, 15242.839186530018, 18613.884581790517, 14442.713790263391, 187500.0, 0.034625, 0.0273125, 0.97425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764564995E9, 0.0, 2025-04-17 18:09:24.564
98.0, 8149.200159215947, 2636.723534670298, 512.5925555935569, 12600.862991912723, 10486.83500132978, 10520.98846685749, 13839.082579503367, 13514.468194778943, 12912.60277183089, 17739.864318354645, 14795.960759635063, 13168.910225499896, 15233.96554398126, 18612.856401545574, 14427.268734844773, 187500.0, 0.0343125, 0.02665625, 0.9761249999999999, 192.0, 0.5, 8.0, 0.0, 104.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.744927764571031E9, 0.0, 2025-04-17 18:09:24.571
100.0, 8157.515008153321, 2641.685621939376, 516.6158695955121, 12608.931971661088, 10493.36171071073, 10526.88932739369, 13845.497530162042, 13518.089177380703, 12918.324818411449, 17752.671867927536, 14804.141498105706, 13181.002519250218, 15255.087942491526, 18625.194564484904, 14444.8595577311, 187500.0, 0.0343125, 0.02665625, 0.9761249999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764579148E9, 0.0, 2025-04-17 18:09:24.579
102.0, 8158.18556048698, 2637.036459092672, 513.5760323495904, 12611.100090873253, 10497.876763090702, 10529.169205328131, 13843.910556305715, 13514.557601756766, 12911.060501463475, 17756.717533673946, 14797.480678258024, 13173.715850557786, 15240.916936506861, 18624.524012151243, 14436.164729137985, 187500.0, 0.0343125, 0.02665625, 0.9761249999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.744927764587073E9, 0.0, 2025-04-17 18:09:24.587
