Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17
6.919632976991156,195.03326315981857,1363.3681914329516,-1640.5326606567178,-950.8717337414116,661.5779974250033,112.1161696017789,5373.286049825909,2891.733526548928,2748.368949763727,5166.261145524777,4293.771279134716,4852.530951156148,5323.383149108992,4837.647769362464,5921.5129975689615,65793.28159746964
12.400951366264932,415.50198096899663,3048.350073554769,-3682.298881763796,-2130.0663210924395,1480.5191755331189,251.71435283910088,12047.802163081946,6480.486097955268,6167.184843221248,11594.593370118742,9636.386371256962,10889.971715790778,11946.492229612455,10855.98702846566,13287.130659459292,147651.98837797708
-2.322192696453607,236.5230653072533,2179.3524700209095,-2675.251475679991,-1535.1662510627486,1063.5815929044911,183.31578538120127,8712.99035140787,4675.344082517858,4474.551759281305,8412.446557194928,6984.30952991451,7890.917484537071,8666.137791179457,7856.68621803013,9599.599022042175,107177.67111993449
-5.359333968683345,211.25725013895382,2210.062214979588,-2732.2915010221745,-1565.8215878499582,1081.5185942973826,184.72288790001537,8876.022723308008,4758.272165945655,4565.626822838529,8577.479351997385,7109.18515710051,8030.427853649095,8835.420131519522,7980.831015221165,9728.569851149186,109395.89858852535
5.5271314967733005,338.43235715792554,2960.764156473782,-3618.941986281823,-2090.21093717424,1442.198411409828,239.97812379890615,11787.956773484786,6334.947043198454,6049.482408916362,11366.71118179288,9433.676839556922,10653.635701401969,11710.764501206919,10598.742159597976,12944.335786565072,144963.64650402422
1.5698392402634984,154.84748526026496,1605.873819432714,-1980.3165185395949,-1145.4389360659288,778.7603148784563,125.81172252939574,6425.78212622435,3457.8251678192178,3303.4805843756303,6204.018593844582,5155.172310720309,5815.24901476976,6396.1182535249345,5780.184487450273,7069.359249209933,79237.82954436156
3.0035163330521266,144.71317453893235,1500.992917260972,-1854.1516949437544,-1073.724611270071,721.9636304622395,115.74357750559064,6014.139515709717,3239.3016628029545,3093.8781554084953,5801.437443388894,4815.80025904502,5438.091503641098,5984.9592649960805,5397.274408039902,6600.993799680365,74137.7296367938
6.9687313364541925,162.72622439927244,1499.8735599124109,-1846.2712974848928,-1072.4434981279212,718.5107598385558,110.8588678866002,5994.950516392456,3231.7117018740455,3080.768986890734,5775.510491814096,4793.8171627420425,5411.352700856688,5958.188285762881,5381.03661117498,6584.592454104418,73760.43472053007
4.593199608062743,57.23258850872253,714.3348127291131,-896.8716437616525,-524.3289988411744,338.9623605880613,42.80767156094683,2886.3574183222804,1559.9305336037235,1490.359811915092,2783.5389154754944,2309.3259659088744,2600.038558150281,2873.4212072993996,2586.6742146005336,3168.3964468533854,35597.995215015915
7.033619244395563,69.63575310006155,767.4377408971484,-952.8193306390065,-560.7487776982214,365.5432784969456,46.64742299675141,3075.018300708956,1662.716187953583,1589.4901370196733,2960.9311636128573,2455.4367057707273,2777.568474543346,3055.696733630121,2751.328514498565,3369.2713568073073,37832.70764593783
7.605995818801855,36.59150094110474,453.4383304186014,-567.8210358313173,-337.75538692789223,213.3175928123765,23.5126321990633,1826.3078124537094,988.3939361511663,948.5016136862,1754.4964952300568,1459.2724592803322,1648.4234313697923,1818.6194943530197,1629.795913771212,2001.0429121925192,22494.855102956855
6.980225095446113,-2.4203912973481114,95.85044781668026,-131.19978836555623,-77.37223211852074,45.7511784434061,2.274223450330469,411.1748760132486,218.06120935111883,219.31357051248312,396.0224742696689,329.81463350560256,362.9382063623488,415.4346687251611,360.3602680147128,442.3722758133682,5157.874188998872
8.175809065383275,1.8005397290823724,35.5737975711137,-44.32540716905059,-21.018014760792518,26.582092548798144,7.683772026390152,144.4444686312419,68.32785487822453,75.31301566766453,143.85983900882889,118.43319181592885,129.687842802614,143.90195596353038,125.33586891773874,146.07729133469908,1842.540470229219
8.130190135466021,-22.83057936125486,-201.4692212155627,251.858907182357,150.87376248366064,-86.41269147431834,-8.808744083831103,-812.1804911254309,-447.16398076207213,-422.49822409031225,-779.7345020928162,-640.4048266519491,-729.7955395338137,-805.7525819124003,-730.4591036735509,-900.4427591927616,-9952.49753032596
7.620879733710609,-51.39482147324058,-447.55848658539065,549.2473143351094,324.41940295211094,-209.4780019700114,-30.161911625175545,-1779.0137550182803,-969.8867148156521,-921.3466300836754,-1704.730943987198,-1414.5812099931993,-1605.1360537130563,-1762.9351987930565,-1594.2727559761681,-1959.9397430491229,-21854.586341246144
8.308041369359557,-49.611155701732855,-480.96563676574937,592.7932344068496,353.0804494739203,-223.27229496968152,-29.03495992989328,-1918.7895691226925,-1043.8086818715524,-993.7769395767643,-1833.0336404292514,-1533.5840251887284,-1732.0985892032616,-1906.473744193919,-1714.756905466082,-2110.95368714394,-23583.087196832104
7.772898480486135,-78.76775543506852,-698.9387396981265,857.9536777561495,506.26225598848225,-329.34550439248784,-45.931160344959764,-2791.6526910246166,-1505.7000679886007,-1439.464287334214,-2682.2112899340436,-2231.5999588445666,-2519.7411891459296,-2774.313543375388,-2503.0534566530355,-3067.2776244018573,-34247.86991667932
7.233207443457163,-99.3391674119987,-850.7473489645313,1036.8720088783743,605.6999177501606,-412.15795868558274,-65.87747881267427,-3383.3085900006927,-1819.5679133125461,-1740.9713920677598,-3255.2970043696523,-2707.653972076156,-3063.0268263267562,-3364.2464357990034,-3044.4779153928616,-3721.1833761416515,-41531.67551667282
7.749842375721047,-95.09679989440015,-835.6902174169809,1015.7894015603334,585.8751609815105,-412.63440979398075,-75.0584407741878,-3319.178281522373,-1780.7068160995095,-1707.7084176418364,-3198.284264959665,-2666.090048157684,-3013.144107650444,-3309.5663073719243,-2990.1941288166336,-3652.210789503989,-40855.99423504513
6.469772598015997,-134.06455049279035,-1088.7903192824774,1315.4179913661553,751.8349015731809,-539.7426603418272,-103.40231784734806,-4311.748332594474,-2307.7150671244626,-2211.505921318911,-4172.521581932063,-3463.1074397591983,-3897.5681135388863,-4292.216311808446,-3882.547260122189,-4740.801952913679,-53063.914576153526
6.527994751477227,-130.68403347908938,-1065.4269024379819,1281.5138691808681,731.6755742960515,-531.5990068625301,-103.06534386598493,-4207.086549311998,-2245.022146384719,-2152.279366780491,-4075.3029043524593,-3378.2576973339956,-3802.2110291159715,-4181.697809090286,-3790.6769692624835,-4622.045123275345,-51790.75649116161
6.199366948281015,-137.47179257499744,-1139.1175187930444,1371.5961551890605,783.879723771342,-570.0089945193284,-110.94819950677224,-4498.321065086697,-2397.4791987460744,-2297.525494739768,-4350.137351418464,-3608.599479701022,-4069.340665200323,-4468.479300883889,-4052.506483436054,-4936.369776293078,-55395.47332197254
